dataset,audio_id,audio_path,row_type,file_exists,readable_header,actual_sr,declared_sr,actual_channels,declared_channels,actual_duration_s,declared_duration_s,duration_delta_s,actual_subtype,declared_bit_depth,frames,file_size_bytes,sr_ok,channels_ok,duration_ok,bit_depth_ok,detail,passes
ICBHI,ICBHI_154_2b4_TC,audio/3_AKG C417L/154_COPD_TC_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_3b3_AL,audio/3_AKG C417L/154_COPD_AL_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_3b3_AR,audio/3_AKG C417L/154_COPD_AR_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_3b3_LL,audio/3_AKG C417L/154_COPD_LL_AKGC417L_3b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_4b4_AL,audio/3_AKG C417L/154_COPD_AL_AKGC417L_4b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_4b4_AR,audio/3_AKG C417L/154_COPD_AR_AKGC417L_4b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_4b4_LL,audio/3_AKG C417L/154_COPD_LL_AKGC417L_4b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_4b4_LR,audio/3_AKG C417L/154_COPD_LR_AKGC417L_4b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_4b4_PL,audio/3_AKG C417L/154_COPD_PL_AKGC417L_4b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_154_4b4_PR,audio/3_AKG C417L/154_COPD_PR_AKGC417L_4b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_155_2b1_AL,audio/2_3M Littmann Classic II SE/155_COPD_AL_LittC2SE_2b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_2b3_AL,audio/3_AKG C417L/156_COPD_AL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_2b3_AR,audio/3_AKG C417L/156_COPD_AR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_2b3_LL,audio/3_AKG C417L/156_COPD_LL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_2b3_LR,audio/3_AKG C417L/156_COPD_LR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_2b3_PL,audio/3_AKG C417L/156_COPD_PL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_2b3_PR,audio/3_AKG C417L/156_COPD_PR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_5b3_AL,audio/3_AKG C417L/156_COPD_AL_AKGC417L_5b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_5b3_AR,audio/3_AKG C417L/156_COPD_AR_AKGC417L_5b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_5b3_LL,audio/3_AKG C417L/156_COPD_LL_AKGC417L_5b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_5b3_LR,audio/3_AKG C417L/156_COPD_LR_AKGC417L_5b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_5b3_PL,audio/3_AKG C417L/156_COPD_PL_AKGC417L_5b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_5b3_PR,audio/3_AKG C417L/156_COPD_PR_AKGC417L_5b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_8b3_AL,audio/3_AKG C417L/156_COPD_AL_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_8b3_AR,audio/3_AKG C417L/156_COPD_AR_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_8b3_LL,audio/3_AKG C417L/156_COPD_LL_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_8b3_LR,audio/3_AKG C417L/156_COPD_LR_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_156_8b3_PL,audio/3_AKG C417L/156_COPD_PL_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_157_1b1_AL,audio/4_WelchAllyn Meditron Master Elite Electronic/157_COPD_AL_Meditron_1b1.wav,metadata,True,True,4000,4000,1,1,65.05,65.05,0.0,PCM_16,16,260200,520444,True,True,True,True,,True
ICBHI,ICBHI_157_1b1_AR,audio/4_WelchAllyn Meditron Master Elite Electronic/157_COPD_AR_Meditron_1b1.wav,metadata,True,True,4000,4000,1,1,65.05,65.05,0.0,PCM_16,16,260200,520444,True,True,True,True,,True
ICBHI,ICBHI_157_1b1_LR,audio/4_WelchAllyn Meditron Master Elite Electronic/157_COPD_LR_Meditron_1b1.wav,metadata,True,True,4000,4000,1,1,66.5,66.5,0.0,PCM_16,16,266000,532044,True,True,True,True,,True
ICBHI,ICBHI_157_1b1_PL,audio/4_WelchAllyn Meditron Master Elite Electronic/157_COPD_PL_Meditron_1b1.wav,metadata,True,True,4000,4000,1,1,63.1,63.1,0.0,PCM_16,16,252400,504844,True,True,True,True,,True
ICBHI,ICBHI_157_1b1_PR,audio/4_WelchAllyn Meditron Master Elite Electronic/157_COPD_PR_Meditron_1b1.wav,metadata,True,True,4000,4000,1,1,63.1,63.1,0.0,PCM_16,16,252400,504844,True,True,True,True,,True
ICBHI,ICBHI_158_1b3_AR,audio/2_3M Littmann Classic II SE/158_COPD_AR_LittC2SE_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_AL,audio/3_AKG C417L/158_COPD_AL_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_AR,audio/3_AKG C417L/158_COPD_AR_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_LL,audio/3_AKG C417L/158_COPD_LL_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_LR,audio/3_AKG C417L/158_COPD_LR_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_PL,audio/3_AKG C417L/158_COPD_PL_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_PR,audio/3_AKG C417L/158_COPD_PR_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p2_TC,audio/3_AKG C417L/158_COPD_TC_AKGC417L_1p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_AL,audio/3_AKG C417L/158_COPD_AL_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_AR,audio/3_AKG C417L/158_COPD_AR_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_LL,audio/3_AKG C417L/158_COPD_LL_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_LR,audio/3_AKG C417L/158_COPD_LR_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_PL,audio/3_AKG C417L/158_COPD_PL_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_16,16,882000,1764044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_PR,audio/3_AKG C417L/158_COPD_PR_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p3_TC,audio/3_AKG C417L/158_COPD_TC_AKGC417L_1p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p4_AL,audio/3_AKG C417L/158_COPD_AL_AKGC417L_1p4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p4_AR,audio/3_AKG C417L/158_COPD_AR_AKGC417L_1p4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p4_LR,audio/3_AKG C417L/158_COPD_LR_AKGC417L_1p4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p4_PL,audio/3_AKG C417L/158_COPD_PL_AKGC417L_1p4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p4_PR,audio/3_AKG C417L/158_COPD_PR_AKGC417L_1p4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_1p4_TC,audio/3_AKG C417L/158_COPD_TC_AKGC417L_1p4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_2p2_AR,audio/3_AKG C417L/158_COPD_AR_AKGC417L_2p2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_2p3_LR,audio/3_AKG C417L/158_COPD_LR_AKGC417L_2p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_158_2p3_TC,audio/3_AKG C417L/158_COPD_TC_AKGC417L_2p3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_159_1b1_AL,audio/4_WelchAllyn Meditron Master Elite Electronic/159_Healthy_AL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_159_1b1_AR,audio/4_WelchAllyn Meditron Master Elite Electronic/159_Healthy_AR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_159_1b1_LL,audio/4_WelchAllyn Meditron Master Elite Electronic/159_Healthy_LL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_159_1b1_PR,audio/4_WelchAllyn Meditron Master Elite Electronic/159_Healthy_PR_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b2_AL,audio/3_AKG C417L/160_COPD_AL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b2_AR,audio/3_AKG C417L/160_COPD_AR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b2_LR,audio/3_AKG C417L/160_COPD_LR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b2_PL,audio/3_AKG C417L/160_COPD_PL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b2_PR,audio/3_AKG C417L/160_COPD_PR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b2_TC,audio/3_AKG C417L/160_COPD_TC_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b3_AL,audio/3_AKG C417L/160_COPD_AL_AKGC417L_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b3_AR,audio/3_AKG C417L/160_COPD_AR_AKGC417L_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b3_LR,audio/3_AKG C417L/160_COPD_LR_AKGC417L_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b3_PL,audio/3_AKG C417L/160_COPD_PL_AKGC417L_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b3_PR,audio/3_AKG C417L/160_COPD_PR_AKGC417L_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b3_TC,audio/3_AKG C417L/160_COPD_TC_AKGC417L_1b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b4_AL,audio/3_AKG C417L/160_COPD_AL_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b4_AR,audio/3_AKG C417L/160_COPD_AR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b4_LR,audio/3_AKG C417L/160_COPD_LR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b4_PL,audio/3_AKG C417L/160_COPD_PL_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b4_PR,audio/3_AKG C417L/160_COPD_PR_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_1b4_TC,audio/3_AKG C417L/160_COPD_TC_AKGC417L_1b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_2b3_LR,audio/3_AKG C417L/160_COPD_LR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_2b4_AR,audio/3_AKG C417L/160_COPD_AR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_2b4_PL,audio/3_AKG C417L/160_COPD_PL_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_2b4_PR,audio/3_AKG C417L/160_COPD_PR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_160_2b4_TC,audio/3_AKG C417L/160_COPD_TC_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_161_1b1_AL,audio/4_WelchAllyn Meditron Master Elite Electronic/161_Bronchiolitis_AL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_161_1b1_PL,audio/4_WelchAllyn Meditron Master Elite Electronic/161_Bronchiolitis_PL_Meditron_1b1.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_AL,audio/3_AKG C417L/162_COPD_AL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_AR,audio/3_AKG C417L/162_COPD_AR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_LL,audio/3_AKG C417L/162_COPD_LL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_LR,audio/3_AKG C417L/162_COPD_LR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_PL,audio/3_AKG C417L/162_COPD_PL_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_PR,audio/3_AKG C417L/162_COPD_PR_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_1b2_TC,audio/3_AKG C417L/162_COPD_TC_AKGC417L_1b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b2_AL,audio/3_AKG C417L/162_COPD_AL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b2_AR,audio/3_AKG C417L/162_COPD_AR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b2_PL,audio/3_AKG C417L/162_COPD_PL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b2_PR,audio/3_AKG C417L/162_COPD_PR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b2_TC,audio/3_AKG C417L/162_COPD_TC_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b3_AL,audio/3_AKG C417L/162_COPD_AL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b3_AR,audio/3_AKG C417L/162_COPD_AR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b3_LR,audio/3_AKG C417L/162_COPD_LR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b3_PL,audio/3_AKG C417L/162_COPD_PL_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b3_PR,audio/3_AKG C417L/162_COPD_PR_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b3_TC,audio/3_AKG C417L/162_COPD_TC_AKGC417L_2b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b4_AL,audio/3_AKG C417L/162_COPD_AL_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b4_AR,audio/3_AKG C417L/162_COPD_AR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b4_LR,audio/3_AKG C417L/162_COPD_LR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b4_PL,audio/3_AKG C417L/162_COPD_PL_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b4_PR,audio/3_AKG C417L/162_COPD_PR_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_162_2b4_TC,audio/3_AKG C417L/162_COPD_TC_AKGC417L_2b4.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_AL,audio/3_AKG C417L/163_COPD_AL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_AR,audio/3_AKG C417L/163_COPD_AR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_LL,audio/3_AKG C417L/163_COPD_LL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_LR,audio/3_AKG C417L/163_COPD_LR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_PL,audio/3_AKG C417L/163_COPD_PL_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_PR,audio/3_AKG C417L/163_COPD_PR_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_2b2_TC,audio/3_AKG C417L/163_COPD_TC_AKGC417L_2b2.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_8b3_AL,audio/3_AKG C417L/163_COPD_AL_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_8b3_AR,audio/3_AKG C417L/163_COPD_AR_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_8b3_LL,audio/3_AKG C417L/163_COPD_LL_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_8b3_LR,audio/3_AKG C417L/163_COPD_LR_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
ICBHI,ICBHI_163_8b3_PL,audio/3_AKG C417L/163_COPD_PL_AKGC417L_8b3.wav,metadata,True,True,44100,44100,1,1,20.0,20.0,0.0,PCM_24,24,882000,2646044,True,True,True,True,,True
